Station,Year,week,Weekly Rainfall (mm),Weekly Mean Temperature (°C),Weekly Maximum Temperature (°C),Weekly Minimum Temperature (°C),Weekly Mean Wind Speed (km/h),Weekly Maximum Wind Speed (km/h),lat,long
Jurong (West),2015,23,108.8,27.414285714285715,32.2,23.3,6.2,42.5,1.34583,103.68166
Jurong (West),2015,24,11.4,27.885714285714283,32.1,22.5,8.128571428571428,38.5,1.34583,103.68166
Jurong (West),2015,25,3.2,29.5,32.5,27.1,10.757142857142856,35.3,1.34583,103.68166
Jurong (West),2015,26,17.6,28.75714285714286,33.4,22.3,8.857142857142858,61.6,1.34583,103.68166
Jurong (West),2015,27,10.2,28.97142857142857,32.2,24.2,9.014285714285714,48.2,1.34583,103.68166
Jurong (West),2015,28,77.8,28.785714285714285,32.3,24.4,10.657142857142857,42.1,1.34583,103.68166
Jurong (West),2015,29,0.8,28.957142857142856,33.0,25.1,9.342857142857143,34.6,1.34583,103.68166
Jurong (West),2015,30,3.0,27.814285714285713,32.0,23.5,8.457142857142857,47.2,1.34583,103.68166
Jurong (West),2015,31,126.6,27.099999999999998,32.1,21.6,7.185714285714285,45.4,1.34583,103.68166
Jurong (West),2015,32,66.4,27.75714285714286,32.6,21.7,8.585714285714285,70.9,1.34583,103.68166
Jurong (West),2015,33,2.8,28.54285714285714,32.7,24.4,8.7,53.6,1.34583,103.68166
Jurong (West),2015,34,0.2,28.442857142857143,32.3,25.0,10.37142857142857,37.4,1.34583,103.68166
Jurong (West),2015,35,19.6,28.74285714285714,32.5,24.4,10.271428571428572,51.1,1.34583,103.68166
Jurong (West),2015,36,67.8,27.914285714285715,32.1,22.9,8.285714285714286,51.8,1.34583,103.68166
Jurong (West),2015,37,41.599999999999994,28.042857142857144,33.6,23.8,8.085714285714285,41.0,1.34583,103.68166
Jurong (West),2015,38,11.6,28.057142857142857,33.0,25.2,6.6000000000000005,33.5,1.34583,103.68166
Jurong (West),2015,39,69.4,27.657142857142855,32.7,22.8,6.3,43.9,1.34583,103.68166
Jurong (West),2015,40,29.8,27.714285714285715,33.3,23.0,6.185714285714285,47.5,1.34583,103.68166
Jurong (West),2015,41,0.4,28.8,33.6,25.3,6.371428571428572,30.2,1.34583,103.68166
Jurong (West),2015,42,6.4,28.957142857142856,33.1,26.2,8.214285714285714,31.3,1.34583,103.68166
Jurong (West),2015,43,65.8,27.12857142857143,33.1,22.1,5.542857142857143,50.8,1.34583,103.68166
Jurong (West),2015,44,70.6,27.142857142857142,33.3,23.3,6.6,51.1,1.34583,103.68166
Jurong (West),2015,45,51.199999999999996,26.97142857142857,34.3,23.4,5.142857142857143,27.4,1.34583,103.68166
Jurong (West),2015,46,76.8,26.614285714285717,32.7,22.9,5.328571428571428,32.0,1.34583,103.68166
Jurong (West),2015,47,38.6,26.771428571428572,32.7,24.1,5.8,32.8,1.34583,103.68166
Jurong (West),2015,48,152.4,26.842857142857145,33.4,22.8,5.785714285714286,41.4,1.34583,103.68166
Jurong (West),2015,49,111.19999999999999,26.900000000000002,33.5,23.3,5.871428571428572,35.3,1.34583,103.68166
Jurong (West),2015,50,10.4,26.542857142857144,32.9,23.5,6.814285714285715,52.2,1.34583,103.68166
Jurong (West),2015,51,36.6,27.599999999999998,33.1,22.6,7.185714285714285,39.6,1.34583,103.68166
Jurong (West),2015,52,125.39999999999999,26.839999999999996,32.8,23.8,7.659999999999999,37.1,1.34583,103.68166
Jurong (West),2016,1,7.6000000000000005,27.62857142857143,32.9,24.8,7.542857142857143,39.2,1.34583,103.68166
Jurong (West),2016,2,55.2,27.62857142857143,33.5,24.2,6.071428571428571,42.5,1.34583,103.68166
Jurong (West),2016,3,56.400000000000006,27.271428571428572,33.3,23.9,6.028571428571429,40.3,1.34583,103.68166
Jurong (West),2016,4,82.0,27.271428571428572,33.6,23.3,7.714285714285714,45.7,1.34583,103.68166
Jurong (West),2016,5,26.8,27.47142857142857,33.0,24.6,7.357142857142857,39.2,1.34583,103.68166
Jurong (West),2016,6,26.400000000000002,26.67142857142857,32.9,23.8,9.171428571428573,44.3,1.34583,103.68166
Jurong (West),2016,7,140.4,26.842857142857145,32.3,23.2,7.6571428571428575,43.6,1.34583,103.68166
Jurong (West),2016,8,7.0,27.25714285714286,32.3,23.8,9.285714285714286,46.8,1.34583,103.68166
Jurong (West),2016,9,11.200000000000001,27.771428571428572,32.4,24.7,9.928571428571429,44.6,1.34583,103.68166
Jurong (West),2016,10,61.0,27.97142857142857,34.5,23.7,6.814285714285715,90.7,1.34583,103.68166
Jurong (West),2016,11,26.2,28.24285714285714,34.5,24.7,6.7,31.3,1.34583,103.68166
Jurong (West),2016,12,11.0,28.385714285714283,34.6,24.7,6.942857142857143,40.3,1.34583,103.68166
Jurong (West),2016,13,0.0,28.942857142857143,34.7,25.5,8.742857142857144,38.5,1.34583,103.68166
Jurong (West),2016,14,55.0,28.328571428571426,34.8,24.0,6.371428571428572,38.2,1.34583,103.68166
Jurong (West),2016,15,10.2,29.014285714285712,34.7,25.0,6.742857142857143,43.2,1.34583,103.68166
Jurong (West),2016,16,99.6,29.02857142857143,35.1,23.7,6.471428571428571,53.6,1.34583,103.68166
Jurong (West),2016,17,60.4,28.099999999999998,34.3,24.1,5.6571428571428575,34.9,1.34583,103.68166
Jurong (West),2016,18,94.0,28.657142857142855,35.4,23.2,5.271428571428571,47.2,1.34583,103.68166
Jurong (West),2016,19,74.0,28.24285714285714,34.8,24.0,5.3999999999999995,34.6,1.34583,103.68166
Jurong (West),2016,20,121.60000000000001,28.042857142857144,34.4,23.6,6.885714285714286,73.4,1.34583,103.68166
Jurong (West),2016,21,55.6,29.085714285714285,33.6,23.6,7.771428571428571,52.9,1.34583,103.68166
Jurong (West),2016,22,17.8,27.771428571428572,34.1,24.3,5.928571428571429,45.7,1.34583,103.68166
Jurong (West),2016,23,69.2,28.057142857142857,33.1,23.5,6.428571428571429,41.0,1.34583,103.68166
Jurong (West),2016,24,201.79999999999998,27.24285714285714,31.5,22.2,6.442857142857143,63.0,1.34583,103.68166
Jurong (West),2016,25,43.199999999999996,27.75714285714286,32.3,22.4,6.628571428571428,55.4,1.34583,103.68166
Jurong (West),2016,26,0.0,29.67142857142857,33.7,26.5,7.728571428571429,31.0,1.34583,103.68166
Jurong (West),2016,27,49.199999999999996,29.25714285714286,33.7,22.8,8.428571428571429,62.3,1.34583,103.68166
Jurong (West),2016,28,111.4,27.82857142857143,33.1,22.4,6.142857142857143,49.3,1.34583,103.68166
Jurong (West),2016,29,83.4,26.67142857142857,33.0,22.9,6.942857142857143,51.8,1.34583,103.68166
Jurong (West),2016,30,78.39999999999999,27.099999999999998,32.2,22.2,5.5,51.8,1.34583,103.68166
Jurong (West),2016,31,2.2,28.085714285714285,32.8,22.1,8.042857142857143,70.2,1.34583,103.68166
Jurong (West),2016,32,0.2,28.957142857142856,32.5,25.5,6.757142857142857,38.2,1.34583,103.68166
Jurong (West),2016,33,20.6,28.914285714285715,32.9,22.9,9.200000000000001,44.6,1.34583,103.68166
Jurong (West),2016,34,57.6,28.457142857142856,32.3,22.2,7.914285714285714,57.2,1.34583,103.68166
Jurong (West),2016,35,24.4,27.842857142857145,32.8,23.1,6.228571428571429,37.8,1.34583,103.68166
Jurong (West),2016,36,61.8,27.62857142857143,31.9,23.0,7.457142857142857,68.0,1.34583,103.68166
Jurong (West),2016,37,18.2,27.785714285714285,32.8,22.5,7.042857142857143,61.2,1.34583,103.68166
Jurong (West),2016,38,40.0,27.942857142857143,32.6,22.2,8.628571428571428,55.4,1.34583,103.68166
Jurong (West),2016,39,0.6000000000000001,28.285714285714285,33.2,24.1,7.571428571428571,41.4,1.34583,103.68166
Jurong (West),2016,40,48.199999999999996,27.557142857142857,32.4,22.9,7.042857142857143,43.9,1.34583,103.68166
Jurong (West),2016,41,42.199999999999996,28.52857142857143,32.4,22.6,10.742857142857144,50.8,1.34583,103.68166
Jurong (West),2016,42,43.0,28.12857142857143,32.5,22.4,8.371428571428572,65.9,1.34583,103.68166
Jurong (West),2016,43,78.4,26.714285714285715,31.9,21.7,6.314285714285715,43.6,1.34583,103.68166
Jurong (West),2016,44,26.4,26.97142857142857,31.8,22.7,7.085714285714286,59.4,1.34583,103.68166
Jurong (West),2016,45,35.0,26.985714285714288,33.4,23.8,6.471428571428571,43.9,1.34583,103.68166
Jurong (West),2016,46,58.599999999999994,26.571428571428573,32.6,22.6,5.671428571428572,44.3,1.34583,103.68166
Jurong (West),2016,47,46.6,27.24285714285714,32.6,24.0,6.371428571428572,32.0,1.34583,103.68166
Jurong (West),2016,48,12.4,26.342857142857145,30.5,23.7,7.3,37.8,1.34583,103.68166
Jurong (West),2016,49,16.2,28.099999999999998,34.1,24.2,6.585714285714286,56.2,1.34583,103.68166
Jurong (West),2016,50,2.4,27.271428571428572,32.2,23.5,8.8,47.2,1.34583,103.68166
Jurong (West),2016,51,67.8,26.785714285714285,32.3,22.7,9.357142857142858,60.1,1.34583,103.68166
Jurong (West),2016,52,43.2,25.966666666666665,32.9,23.3,7.011111111111111,45.4,1.34583,103.68166
Jurong (West),2017,1,55.6,26.6375,32.6,23.2,6.3875,31.3,1.34583,103.68166
Jurong (West),2017,2,0.6,28.214285714285715,33.8,24.8,6.785714285714286,43.6,1.34583,103.68166
Jurong (West),2017,3,109.8,26.74285714285714,32.8,22.5,7.457142857142857,37.1,1.34583,103.68166
Jurong (West),2017,4,104.0,25.37142857142857,31.0,22.4,8.242857142857144,42.1,1.34583,103.68166
Jurong (West),2017,5,6.4,26.642857142857142,32.9,23.5,7.357142857142857,29.2,1.34583,103.68166
Jurong (West),2017,6,12.6,27.142857142857142,32.8,23.9,8.642857142857142,40.7,1.34583,103.68166
Jurong (West),2017,7,11.8,26.071428571428573,31.3,22.6,10.042857142857143,52.2,1.34583,103.68166
Jurong (West),2017,8,93.80000000000001,26.442857142857143,33.4,23.5,6.314285714285715,37.4,1.34583,103.68166
Jurong (West),2017,9,100.39999999999999,25.785714285714285,33.2,22.9,6.785714285714286,41.4,1.34583,103.68166
Jurong (West),2017,10,43.2,26.842857142857138,32.6,23.6,7.1,47.5,1.34583,103.68166
Jurong (West),2017,11,22.4,27.183333333333334,35.7,23.1,6.028571428571429,32.4,1.34583,103.68166
Jurong (West),2017,12,9.6,27.5,33.9,23.9,6.714285714285714,36.4,1.34583,103.68166
Jurong (West),2017,13,49.400000000000006,26.87142857142857,33.6,24.0,5.3428571428571425,41.4,1.34583,103.68166
Jurong (West),2017,14,40.4,27.2,32.6,22.6,8.014285714285714,52.9,1.34583,103.68166
Jurong (West),2017,15,79.8,27.2,33.2,23.8,5.671428571428572,42.5,1.34583,103.68166
Jurong (West),2017,16,48.800000000000004,27.233333333333334,33.6,23.4,4.75,40.0,1.34583,103.68166
Jurong (West),2017,17,0.0,27.6,30.3,25.8,5.0,18.7,1.34583,103.68166
Jurong (West),2017,18,29.599999999999998,28.02,32.7,23.5,5.6,33.1,1.34583,103.68166
Jurong (West),2017,19,17.8,27.814285714285713,32.0,23.9,6.271428571428571,34.6,1.34583,103.68166
Jurong (West),2017,20,8.0,28.625,31.6,24.8,7.457142857142857,49.3,1.34583,103.68166
Jurong (West),2017,21,9.8,27.25,31.3,23.4,6.45,58.7,1.34583,103.68166
Jurong (West),2017,22,37.4,28.6,33.4,22.9,7.042857142857143,54.7,1.34583,103.68166
Jurong (West),2017,23,51.0,30.0,33.3,27.0,7.866666666666667,40.0,1.34583,103.68166
Jurong (West),2017,24,12.6,28.45,32.5,24.8,6.483333333333333,36.4,1.34583,103.68166
Jurong (West),2017,25,5.6000000000000005,27.3,31.5,23.0,6.0600000000000005,64.8,1.34583,103.68166
Jurong (West),2017,26,16.4,29.1,32.4,27.4,8.133333333333333,33.5,1.34583,103.68166
Jurong (West),2017,27,7.4,28.3,32.7,23.9,7.8,35.3,1.34583,103.68166
Jurong (West),2017,28,32.6,25.9,28.4,22.3,6.966666666666666,38.5,1.34583,103.68166
Jurong (West),2017,29,0.0,28.616666666666664,32.1,26.5,9.828571428571427,38.2,1.34583,103.68166
Jurong (West),2017,30,0.0,29.114285714285717,32.7,27.2,10.5,36.7,1.34583,103.68166
Jurong (West),2017,31,4.800000000000001,29.185714285714287,32.5,26.7,11.1,48.2,1.34583,103.68166
Jurong (West),2017,32,103.2,27.242857142857144,32.1,23.4,7.3,37.4,1.34583,103.68166
Jurong (West),2017,33,116.0,27.014285714285712,31.8,22.4,7.114285714285714,34.9,1.34583,103.68166
Jurong (West),2017,34,1.4,28.342857142857145,32.3,25.0,9.114285714285714,42.1,1.34583,103.68166
Jurong (West),2017,35,7.6000000000000005,28.349999999999998,33.9,24.3,8.559999999999999,41.0,1.34583,103.68166
Jurong (West),2017,36,97.4,27.728571428571428,32.5,23.6,7.414285714285714,44.6,1.34583,103.68166
Jurong (West),2017,37,58.2,27.12857142857143,32.7,22.5,6.628571428571428,40.0,1.34583,103.68166
Jurong (West),2017,38,37.4,27.25714285714286,32.9,23.2,7.3,51.1,1.34583,103.68166
Jurong (West),2017,39,54.2,27.25714285714286,31.8,22.7,6.071428571428571,54.0,1.34583,103.68166
Jurong (West),2017,40,59.0,26.62857142857143,32.2,22.8,5.685714285714285,42.5,1.34583,103.68166
Jurong (West),2017,41,39.4,27.428571428571427,32.2,23.1,7.614285714285714,45.0,1.34583,103.68166
Jurong (West),2017,42,0.0,29.3,33.9,24.3,6.428571428571429,46.1,1.34583,103.68166
Jurong (West),2017,43,2.6,27.942857142857143,32.9,25.1,6.585714285714286,41.0,1.34583,103.68166
Jurong (West),2017,44,61.8,26.771428571428572,31.7,23.2,6.385714285714286,40.7,1.34583,103.68166
Jurong (West),2017,45,46.0,26.457142857142856,31.7,22.5,6.671428571428572,36.4,1.34583,103.68166
Jurong (West),2017,46,51.8,26.857142857142858,32.8,23.1,6.385714285714286,37.8,1.34583,103.68166
Jurong (West),2017,47,48.0,26.642857142857142,32.5,23.6,6.171428571428572,36.7,1.34583,103.68166
Jurong (West),2017,48,19.6,26.0,30.4,24.2,10.34,59.8,1.34583,103.68166
Jurong (West),2017,49,0.0,25.6,27.5,24.0,7.9,44.6,1.34583,103.68166
Jurong (West),2017,50,78.6,26.85,32.8,24.1,6.65,30.2,1.34583,103.68166
Jurong (West),2017,51,23.0,27.133333333333336,31.8,23.4,9.566666666666666,41.8,1.34583,103.68166
Jurong (West),2017,52,30.400000000000002,26.557142857142857,31.9,24.0,7.3428571428571425,43.9,1.34583,103.68166
Jurong (West),2018,1,60.8,25.666666666666668,32.1,22.7,5.7,27.7,1.34583,103.68166
Jurong (West),2018,2,163.8,24.314285714285713,31.4,21.4,7.871428571428572,38.9,1.34583,103.68166
Jurong (West),2018,3,9.0,25.557142857142857,33.0,21.2,7.857142857142857,38.2,1.34583,103.68166
Jurong (West),2018,4,77.0,26.514285714285712,31.9,23.2,7.185714285714285,36.7,1.34583,103.68166
Jurong (West),2018,5,9.200000000000001,26.816666666666666,33.5,23.7,9.214285714285714,41.4,1.34583,103.68166
Jurong (West),2018,6,0.0,26.214285714285715,31.6,22.9,11.014285714285714,50.8,1.34583,103.68166
Jurong (West),2018,7,0.0,27.0,33.1,23.3,9.1,42.5,1.34583,103.68166
Jurong (West),2018,8,31.0,26.942857142857143,33.3,23.4,8.27142857142857,35.3,1.34583,103.68166
Jurong (West),2018,9,28.799999999999997,27.114285714285717,34.0,23.5,7.6571428571428575,40.7,1.34583,103.68166
Jurong (West),2018,10,54.599999999999994,27.071428571428573,33.7,24.0,7.557142857142857,48.2,1.34583,103.68166
Jurong (West),2018,11,31.0,27.599999999999998,34.3,23.3,7.257142857142857,40.0,1.34583,103.68166
Jurong (West),2018,12,36.2,27.9,34.2,22.6,7.714285714285714,33.8,1.34583,103.68166
Jurong (West),2018,13,82.19999999999999,26.285714285714285,33.7,22.8,6.6000000000000005,40.3,1.34583,103.68166
Jurong (West),2018,14,176.60000000000002,27.53333333333333,34.1,23.9,7.042857142857143,41.4,1.34583,103.68166
Jurong (West),2018,15,37.6,28.099999999999998,34.5,24.1,6.8999999999999995,36.7,1.34583,103.68166
Jurong (West),2018,16,116.8,26.685714285714287,33.1,22.6,5.914285714285714,38.2,1.34583,103.68166
Jurong (West),2018,17,17.0,27.557142857142857,33.5,22.8,6.185714285714285,36.4,1.34583,103.68166
Jurong (West),2018,18,105.8,27.67142857142857,34.1,22.4,6.057142857142857,44.3,1.34583,103.68166
Jurong (West),2018,19,26.6,29.0,34.1,24.8,7.671428571428572,50.8,1.34583,103.68166
Jurong (West),2018,20,98.0,27.228571428571428,32.7,23.0,5.642857142857143,35.3,1.34583,103.68166
Jurong (West),2018,21,32.8,27.385714285714283,34.8,23.9,5.485714285714286,34.9,1.34583,103.68166
Jurong (West),2018,22,137.0,26.942857142857143,31.6,21.9,5.642857142857143,44.3,1.34583,103.68166
Jurong (West),2018,23,1.6,29.2,33.4,23.4,7.057142857142858,60.8,1.34583,103.68166
Jurong (West),2018,24,27.0,28.657142857142855,32.7,21.7,8.071428571428571,50.0,1.34583,103.68166
Jurong (West),2018,25,74.0,27.357142857142858,32.0,22.7,7.242857142857143,48.6,1.34583,103.68166
Jurong (West),2018,26,122.4,26.285714285714285,31.1,22.0,6.328571428571428,45.4,1.34583,103.68166
Jurong (West),2018,27,22.2,27.8,32.1,22.6,7.785714285714286,37.4,1.34583,103.68166
Jurong (West),2018,28,3.0,28.099999999999998,33.2,23.3,9.171428571428573,41.4,1.34583,103.68166
Jurong (West),2018,29,33.0,28.357142857142858,31.9,21.1,8.957142857142857,60.8,1.34583,103.68166
Jurong (West),2018,30,18.4,28.557142857142857,32.6,23.4,8.957142857142857,35.3,1.34583,103.68166
Jurong (West),2018,31,5.6000000000000005,27.5,31.8,23.3,7.671428571428572,46.1,1.34583,103.68166
Jurong (West),2018,32,3.6,28.142857142857142,32.5,20.9,9.114285714285714,63.4,1.34583,103.68166
Jurong (West),2018,33,4.2,29.042857142857144,33.1,23.3,10.842857142857143,43.2,1.34583,103.68166
Jurong (West),2018,34,49.2,28.085714285714285,32.4,23.8,8.928571428571429,41.4,1.34583,103.68166
Jurong (West),2018,35,4.800000000000001,27.942857142857143,32.8,23.8,7.514285714285714,41.4,1.34583,103.68166
Jurong (West),2018,36,41.199999999999996,26.75714285714286,32.2,21.9,6.114285714285714,46.4,1.34583,103.68166
Jurong (West),2018,37,32.6,27.614285714285717,32.3,23.6,7.557142857142858,38.2,1.34583,103.68166
Jurong (West),2018,38,63.8,26.928571428571427,32.0,21.9,7.385714285714286,54.4,1.34583,103.68166
Jurong (West),2018,39,0.0,29.0,33.5,24.2,8.442857142857143,41.0,1.34583,103.68166
Jurong (West),2018,40,30.8,29.042857142857144,33.4,23.6,8.6,46.1,1.34583,103.68166
Jurong (West),2018,41,99.80000000000001,25.914285714285715,31.0,22.7,5.642857142857143,38.5,1.34583,103.68166
Jurong (West),2018,42,109.39999999999999,26.814285714285713,32.9,21.9,6.957142857142857,41.8,1.34583,103.68166
Jurong (West),2018,43,107.19999999999999,26.957142857142856,33.3,23.0,5.757142857142857,39.6,1.34583,103.68166
Jurong (West),2018,44,30.6,26.5,32.8,23.9,5.6000000000000005,31.0,1.34583,103.68166
Jurong (West),2018,45,121.6,26.728571428571428,32.2,23.9,6.6000000000000005,35.3,1.34583,103.68166
Jurong (West),2018,46,102.0,26.585714285714285,32.5,21.4,5.857142857142857,60.8,1.34583,103.68166
Jurong (West),2018,47,42.8,26.657142857142855,32.9,21.9,6.742857142857142,48.2,1.34583,103.68166
Jurong (West),2018,48,30.2,26.914285714285715,32.0,23.0,6.385714285714286,41.8,1.34583,103.68166
Jurong (West),2018,49,140.4,26.2,32.9,22.9,5.6571428571428575,33.8,1.34583,103.68166
Jurong (West),2018,50,143.2,26.2,32.6,22.8,5.757142857142857,42.5,1.34583,103.68166
Jurong (West),2018,51,16.4,27.3,32.8,23.7,6.7,37.4,1.34583,103.68166
Jurong (West),2018,52,5.800000000000001,27.728571428571428,33.1,23.1,8.357142857142858,44.3,1.34583,103.68166
Jurong Island,2014,1,50.8,26.8,33.0,23.4,8.142857142857142,38.5,1.256,103.679
Jurong Island,2014,2,2.0,26.957142857142856,31.1,24.6,8.971428571428572,42.8,1.256,103.679
Jurong Island,2014,3,0.0,26.514285714285712,31.0,23.9,9.471428571428572,40.0,1.256,103.679
Jurong Island,2014,4,0.0,27.02857142857143,33.2,23.5,9.085714285714285,42.8,1.256,103.679
Jurong Island,2014,5,0.0,27.02857142857143,32.4,23.8,9.471428571428572,41.0,1.256,103.679
Jurong Island,2014,6,71.0,27.87142857142857,34.5,21.4,8.77142857142857,46.8,1.256,103.679
Jurong Island,2014,7,16.8,27.97142857142857,34.2,24.4,9.242857142857144,43.9,1.256,103.679
Jurong Island,2014,8,0.0,27.985714285714288,33.6,24.3,9.142857142857142,46.8,1.256,103.679
Jurong Island,2014,9,0.0,27.914285714285715,33.3,24.7,10.200000000000001,55.1,1.256,103.679
Jurong Island,2014,10,0.0,28.557142857142857,34.4,25.1,10.671428571428573,49.7,1.256,103.679
Jurong Island,2014,11,81.8,27.114285714285717,31.9,23.9,7.5,42.1,1.256,103.679
Jurong Island,2014,12,13.8,28.585714285714285,34.7,25.2,9.714285714285714,45.7,1.256,103.679
Jurong Island,2014,13,47.4,28.514285714285712,33.1,23.7,9.971428571428572,92.9,1.256,103.679
Jurong Island,2014,14,11.2,28.74285714285714,33.9,23.4,7.357142857142857,41.0,1.256,103.679
Jurong Island,2014,15,2.6,29.071428571428573,33.3,25.7,7.914285714285714,43.9,1.256,103.679
Jurong Island,2014,16,6.6000000000000005,28.685714285714287,33.3,26.0,8.157142857142857,55.4,1.256,103.679
Jurong Island,2014,17,32.800000000000004,29.17142857142857,33.4,24.3,8.042857142857143,40.3,1.256,103.679
Jurong Island,2014,18,4.0,29.457142857142856,33.3,25.5,9.171428571428573,40.0,1.256,103.679
Jurong Island,2014,19,111.60000000000001,29.042857142857144,33.4,23.2,8.057142857142857,49.7,1.256,103.679
Jurong Island,2014,20,106.2,28.12857142857143,32.4,23.1,8.6,47.9,1.256,103.679
Jurong Island,2014,21,21.0,28.87142857142857,32.7,24.8,9.271428571428572,50.8,1.256,103.679
Jurong Island,2014,22,56.6,28.685714285714287,32.4,23.1,9.62857142857143,55.8,1.256,103.679
Jurong Island,2014,23,20.4,29.52857142857143,33.5,23.2,9.442857142857141,57.2,1.256,103.679
Jurong Island,2014,24,29.8,29.74285714285714,34.2,23.3,10.085714285714285,38.2,1.256,103.679
Jurong Island,2014,25,30.8,29.12857142857143,33.8,23.6,8.942857142857143,43.9,1.256,103.679
Jurong Island,2014,26,60.400000000000006,28.585714285714285,32.0,23.2,9.014285714285714,46.4,1.256,103.679
Jurong Island,2014,27,55.4,28.428571428571427,32.2,23.1,9.928571428571429,66.2,1.256,103.679
Jurong Island,2014,28,5.2,29.17142857142857,32.6,22.5,11.614285714285714,52.2,1.256,103.679
Jurong Island,2014,29,4.0,29.74285714285714,33.0,27.8,12.314285714285715,41.0,1.256,103.679
Jurong Island,2014,30,31.4,28.52857142857143,31.4,22.6,11.614285714285714,60.5,1.256,103.679
Jurong Island,2014,31,22.8,28.085714285714285,32.0,23.3,11.928571428571429,56.5,1.256,103.679
Jurong Island,2014,32,135.6,27.485714285714288,31.1,22.0,9.971428571428572,58.7,1.256,103.679
Jurong Island,2014,33,5.0,28.428571428571427,31.7,24.3,12.014285714285714,48.6,1.256,103.679
Jurong Island,2014,34,49.4,27.32,30.6,22.9,8.2,50.4,1.256,103.679
Jurong Island,2014,35,7.0,27.85,30.8,24.0,9.700000000000001,45.7,1.256,103.679
Jurong Island,2014,36,52.0,28.728571428571428,32.3,23.1,11.085714285714287,40.7,1.256,103.679
Jurong Island,2014,37,32.800000000000004,28.900000000000002,32.5,23.3,13.414285714285715,90.0,1.256,103.679
Jurong Island,2014,38,14.399999999999999,28.685714285714287,32.9,24.9,11.642857142857142,49.7,1.256,103.679
Jurong Island,2014,39,73.8,29.071428571428573,32.5,22.3,12.571428571428571,65.5,1.256,103.679
Jurong Island,2014,40,1.2,28.914285714285715,33.0,25.2,11.257142857142856,47.5,1.256,103.679
